"","ligand","receptor","cell_from_mean_exprs","cell_from","cell_to_mean_exprs","cell_to","comm_type"
"28513","OXT","AVPR1A",0,"VECs",0,"VECs","other"
"28514","OXT","AVPR1A",0,"VECs",0,"Fibroblasts","other"
"28515","OXT","AVPR1A",0,"VECs",0.0172413793103448,"SMCs","other"
"28516","OXT","AVPR1A",0.0028169014084507,"Fibroblasts",0,"T cells","other"
"28517","OXT","AVPR1A",0.0028169014084507,"Fibroblasts",0,"NK cells","other"
"28518","OXT","AVPR1A",0.0028169014084507,"Fibroblasts",0,"VECs","other"
"28519","OXT","AVPR1A",0.0028169014084507,"Fibroblasts",0,"Fibroblasts","other"
"28521","OXT","AVPR1A",0,"SMCs",0,"T cells","other"
"28522","OXT","AVPR1A",0,"SMCs",0,"NK cells","other"
"28523","OXT","AVPR1A",0,"SMCs",0,"VECs","other"
"28524","OXT","AVPR1A",0,"SMCs",0,"Fibroblasts","other"
"28525","OXT","AVPR1A",0,"SMCs",0.0172413793103448,"SMCs","other"
"28526","OXT","AVPR2",0.0011001100110011,"T cells",0,"T cells","other"
"28527","OXT","AVPR2",0.0011001100110011,"T cells",0,"NK cells","other"
"28529","OXT","AVPR2",0.0011001100110011,"T cells",0,"Fibroblasts","other"
"28530","OXT","AVPR2",0.0011001100110011,"T cells",0,"SMCs","other"
"28531","OXT","AVPR2",0,"NK cells",0,"T cells","other"
"28532","OXT","AVPR2",0,"NK cells",0,"NK cells","other"
"28533","OXT","AVPR2",0,"NK cells",0.0143790849673203,"VECs","other"
"28534","OXT","AVPR2",0,"NK cells",0,"Fibroblasts","other"
"28535","OXT","AVPR2",0,"NK cells",0,"SMCs","other"
"28536","OXT","AVPR2",0,"VECs",0,"T cells","other"
"28537","OXT","AVPR2",0,"VECs",0,"NK cells","other"
"28538","OXT","AVPR2",0,"VECs",0.0143790849673203,"VECs","other"
"28539","OXT","AVPR2",0,"VECs",0,"Fibroblasts","other"
"28540","OXT","AVPR2",0,"VECs",0,"SMCs","other"
"28541","OXT","AVPR2",0.0028169014084507,"Fibroblasts",0,"T cells","other"
"28542","OXT","AVPR2",0.0028169014084507,"Fibroblasts",0,"NK cells","other"
"28544","OXT","AVPR2",0.0028169014084507,"Fibroblasts",0,"Fibroblasts","other"
"28545","OXT","AVPR2",0.0028169014084507,"Fibroblasts",0,"SMCs","other"
"28546","OXT","AVPR2",0,"SMCs",0,"T cells","other"
"28547","OXT","AVPR2",0,"SMCs",0,"NK cells","other"
"28548","OXT","AVPR2",0,"SMCs",0.0143790849673203,"VECs","other"
"28549","OXT","AVPR2",0,"SMCs",0,"Fibroblasts","other"
"28550","OXT","AVPR2",0,"SMCs",0,"SMCs","other"
"28551","OXT","OXTR",0.0011001100110011,"T cells",0,"T cells","other"
"28552","OXT","OXTR",0.0011001100110011,"T cells",0,"NK cells","other"
"28553","OXT","OXTR",0.0011001100110011,"T cells",0,"VECs","other"
"28554","OXT","OXTR",0.0011001100110011,"T cells",0,"Fibroblasts","other"
"28555","OXT","OXTR",0.0011001100110011,"T cells",0,"SMCs","other"
"28556","OXT","OXTR",0,"NK cells",0,"T cells","other"
"28557","OXT","OXTR",0,"NK cells",0,"NK cells","other"
"28558","OXT","OXTR",0,"NK cells",0,"VECs","other"
"28559","OXT","OXTR",0,"NK cells",0,"Fibroblasts","other"
"28560","OXT","OXTR",0,"NK cells",0,"SMCs","other"
"28561","OXT","OXTR",0,"VECs",0,"T cells","other"
"28562","OXT","OXTR",0,"VECs",0,"NK cells","other"
"28563","OXT","OXTR",0,"VECs",0,"VECs","other"
"28564","OXT","OXTR",0,"VECs",0,"Fibroblasts","other"
"28565","OXT","OXTR",0,"VECs",0,"SMCs","other"
"28566","OXT","OXTR",0.0028169014084507,"Fibroblasts",0,"T cells","other"
"28567","OXT","OXTR",0.0028169014084507,"Fibroblasts",0,"NK cells","other"
"28568","OXT","OXTR",0.0028169014084507,"Fibroblasts",0,"VECs","other"
"28569","OXT","OXTR",0.0028169014084507,"Fibroblasts",0,"Fibroblasts","other"
"28570","OXT","OXTR",0.0028169014084507,"Fibroblasts",0,"SMCs","other"
"28571","OXT","OXTR",0,"SMCs",0,"T cells","other"
"28572","OXT","OXTR",0,"SMCs",0,"NK cells","other"
"28573","OXT","OXTR",0,"SMCs",0,"VECs","other"
"28574","OXT","OXTR",0,"SMCs",0,"Fibroblasts","other"
"28575","OXT","OXTR",0,"SMCs",0,"SMCs","other"
"28577","P4HB","GPR162",0.279427942794279,"T cells",0,"NK cells","other"
"28582","P4HB","GPR162",0.354022988505747,"NK cells",0,"NK cells","other"
"28587","P4HB","GPR162",0.524183006535948,"VECs",0,"NK cells","other"
"28592","P4HB","GPR162",0.687323943661972,"Fibroblasts",0,"NK cells","other"
"28597","P4HB","GPR162",0.491379310344828,"SMCs",0,"NK cells","other"
"28606","PAPLN","SIRPA",0,"NK cells",0.0077007700770077,"T cells","other"
"28607","PAPLN","SIRPA",0,"NK cells",0.00459770114942529,"NK cells","other"
"28608","PAPLN","SIRPA",0,"NK cells",0.0274509803921569,"VECs","other"
"28609","PAPLN","SIRPA",0,"NK cells",0.0647887323943662,"Fibroblasts","other"
"28610","PAPLN","SIRPA",0,"NK cells",0.0258620689655172,"SMCs","other"
"28611","PAPLN","SIRPA",0,"VECs",0.0077007700770077,"T cells","other"
"28612","PAPLN","SIRPA",0,"VECs",0.00459770114942529,"NK cells","other"
"28613","PAPLN","SIRPA",0,"VECs",0.0274509803921569,"VECs","other"
"28614","PAPLN","SIRPA",0,"VECs",0.0647887323943662,"Fibroblasts","other"
"28615","PAPLN","SIRPA",0,"VECs",0.0258620689655172,"SMCs","other"
"28621","PAPLN","SIRPA",0,"SMCs",0.0077007700770077,"T cells","other"
"28622","PAPLN","SIRPA",0,"SMCs",0.00459770114942529,"NK cells","other"
"28623","PAPLN","SIRPA",0,"SMCs",0.0274509803921569,"VECs","other"
"28624","PAPLN","SIRPA",0,"SMCs",0.0647887323943662,"Fibroblasts","other"
"28625","PAPLN","SIRPA",0,"SMCs",0.0258620689655172,"SMCs","other"
"28626","PCSK9","VLDLR",0,"T cells",0,"T cells","other"
"28627","PCSK9","VLDLR",0,"T cells",0.00459770114942529,"NK cells","other"
"28628","PCSK9","VLDLR",0,"T cells",0,"VECs","other"
"28629","PCSK9","VLDLR",0,"T cells",0.0338028169014084,"Fibroblasts","other"
"28630","PCSK9","VLDLR",0,"T cells",0,"SMCs","other"
"28631","PCSK9","VLDLR",0,"NK cells",0,"T cells","other"
"28632","PCSK9","VLDLR",0,"NK cells",0.00459770114942529,"NK cells","other"
"28633","PCSK9","VLDLR",0,"NK cells",0,"VECs","other"
"28634","PCSK9","VLDLR",0,"NK cells",0.0338028169014084,"Fibroblasts","other"
"28635","PCSK9","VLDLR",0,"NK cells",0,"SMCs","other"
"28636","PCSK9","VLDLR",0,"VECs",0,"T cells","other"
"28637","PCSK9","VLDLR",0,"VECs",0.00459770114942529,"NK cells","other"
"28638","PCSK9","VLDLR",0,"VECs",0,"VECs","other"
"28639","PCSK9","VLDLR",0,"VECs",0.0338028169014084,"Fibroblasts","other"
"28640","PCSK9","VLDLR",0,"VECs",0,"SMCs","other"
"28641","PCSK9","VLDLR",0,"Fibroblasts",0,"T cells","other"
"28642","PCSK9","VLDLR",0,"Fibroblasts",0.00459770114942529,"NK cells","other"
"28643","PCSK9","VLDLR",0,"Fibroblasts",0,"VECs","other"
"28644","PCSK9","VLDLR",0,"Fibroblasts",0.0338028169014084,"Fibroblasts","other"
"28645","PCSK9","VLDLR",0,"Fibroblasts",0,"SMCs","other"
"28646","PCSK9","VLDLR",0,"SMCs",0,"T cells","other"
"28647","PCSK9","VLDLR",0,"SMCs",0.00459770114942529,"NK cells","other"
"28648","PCSK9","VLDLR",0,"SMCs",0,"VECs","other"
"28649","PCSK9","VLDLR",0,"SMCs",0.0338028169014084,"Fibroblasts","other"
"28650","PCSK9","VLDLR",0,"SMCs",0,"SMCs","other"
"28676","PENK","OGFR",0,"T cells",0.0572057205720572,"T cells","other"
"28677","PENK","OGFR",0,"T cells",0.0551724137931034,"NK cells","other"
"28678","PENK","OGFR",0,"T cells",0.0967320261437909,"VECs","other"
"28679","PENK","OGFR",0,"T cells",0.076056338028169,"Fibroblasts","other"
"28680","PENK","OGFR",0,"T cells",0.0862068965517241,"SMCs","other"
"28681","PENK","OGFR",0,"NK cells",0.0572057205720572,"T cells","other"
"28682","PENK","OGFR",0,"NK cells",0.0551724137931034,"NK cells","other"
"28683","PENK","OGFR",0,"NK cells",0.0967320261437909,"VECs","other"
"28684","PENK","OGFR",0,"NK cells",0.076056338028169,"Fibroblasts","other"
"28685","PENK","OGFR",0,"NK cells",0.0862068965517241,"SMCs","other"
"28686","PENK","OGFR",0,"VECs",0.0572057205720572,"T cells","other"
"28687","PENK","OGFR",0,"VECs",0.0551724137931034,"NK cells","other"
"28688","PENK","OGFR",0,"VECs",0.0967320261437909,"VECs","other"
"28689","PENK","OGFR",0,"VECs",0.076056338028169,"Fibroblasts","other"
"28690","PENK","OGFR",0,"VECs",0.0862068965517241,"SMCs","other"
"28696","PENK","OGFR",0,"SMCs",0.0572057205720572,"T cells","other"
"28697","PENK","OGFR",0,"SMCs",0.0551724137931034,"NK cells","other"
"28698","PENK","OGFR",0,"SMCs",0.0967320261437909,"VECs","other"
"28699","PENK","OGFR",0,"SMCs",0.076056338028169,"Fibroblasts","other"
"28700","PENK","OGFR",0,"SMCs",0.0862068965517241,"SMCs","other"
"28701","PENK","OPRK1",0,"T cells",0,"T cells","other"
"28702","PENK","OPRK1",0,"T cells",0,"NK cells","other"
"28703","PENK","OPRK1",0,"T cells",0,"VECs","other"
"28704","PENK","OPRK1",0,"T cells",0,"Fibroblasts","other"
"28705","PENK","OPRK1",0,"T cells",0,"SMCs","other"
"28706","PENK","OPRK1",0,"NK cells",0,"T cells","other"
"28707","PENK","OPRK1",0,"NK cells",0,"NK cells","other"
"28708","PENK","OPRK1",0,"NK cells",0,"VECs","other"
"28709","PENK","OPRK1",0,"NK cells",0,"Fibroblasts","other"
"28710","PENK","OPRK1",0,"NK cells",0,"SMCs","other"
"28711","PENK","OPRK1",0,"VECs",0,"T cells","other"
"28712","PENK","OPRK1",0,"VECs",0,"NK cells","other"
"28713","PENK","OPRK1",0,"VECs",0,"VECs","other"
"28714","PENK","OPRK1",0,"VECs",0,"Fibroblasts","other"
"28715","PENK","OPRK1",0,"VECs",0,"SMCs","other"
"28716","PENK","OPRK1",0.00845070422535211,"Fibroblasts",0,"T cells","other"
"28717","PENK","OPRK1",0.00845070422535211,"Fibroblasts",0,"NK cells","other"
"28718","PENK","OPRK1",0.00845070422535211,"Fibroblasts",0,"VECs","other"
"28719","PENK","OPRK1",0.00845070422535211,"Fibroblasts",0,"Fibroblasts","other"
"28720","PENK","OPRK1",0.00845070422535211,"Fibroblasts",0,"SMCs","other"
"28721","PENK","OPRK1",0,"SMCs",0,"T cells","other"
"28722","PENK","OPRK1",0,"SMCs",0,"NK cells","other"
"28723","PENK","OPRK1",0,"SMCs",0,"VECs","other"
"28724","PENK","OPRK1",0,"SMCs",0,"Fibroblasts","other"
"28725","PENK","OPRK1",0,"SMCs",0,"SMCs","other"
"28726","PENK","OPRM1",0,"T cells",0.0066006600660066,"T cells","other"
"28727","PENK","OPRM1",0,"T cells",0,"NK cells","other"
"28728","PENK","OPRM1",0,"T cells",0,"VECs","other"
"28729","PENK","OPRM1",0,"T cells",0,"Fibroblasts","other"
"28730","PENK","OPRM1",0,"T cells",0,"SMCs","other"
"28731","PENK","OPRM1",0,"NK cells",0.0066006600660066,"T cells","other"
"28732","PENK","OPRM1",0,"NK cells",0,"NK cells","other"
"28733","PENK","OPRM1",0,"NK cells",0,"VECs","other"
"28734","PENK","OPRM1",0,"NK cells",0,"Fibroblasts","other"
"28735","PENK","OPRM1",0,"NK cells",0,"SMCs","other"
"28736","PENK","OPRM1",0,"VECs",0.0066006600660066,"T cells","other"
"28737","PENK","OPRM1",0,"VECs",0,"NK cells","other"
"28738","PENK","OPRM1",0,"VECs",0,"VECs","other"
"28739","PENK","OPRM1",0,"VECs",0,"Fibroblasts","other"
"28740","PENK","OPRM1",0,"VECs",0,"SMCs","other"
"28742","PENK","OPRM1",0.00845070422535211,"Fibroblasts",0,"NK cells","other"
"28743","PENK","OPRM1",0.00845070422535211,"Fibroblasts",0,"VECs","other"
"28744","PENK","OPRM1",0.00845070422535211,"Fibroblasts",0,"Fibroblasts","other"
"28745","PENK","OPRM1",0.00845070422535211,"Fibroblasts",0,"SMCs","other"
"28746","PENK","OPRM1",0,"SMCs",0.0066006600660066,"T cells","other"
"28747","PENK","OPRM1",0,"SMCs",0,"NK cells","other"
"28748","PENK","OPRM1",0,"SMCs",0,"VECs","other"
"28749","PENK","OPRM1",0,"SMCs",0,"Fibroblasts","other"
"28750","PENK","OPRM1",0,"SMCs",0,"SMCs","other"
"28755","PF4","CXCR3",0.0022002200220022,"T cells",0,"SMCs","other"
"28756","PF4","CXCR3",0,"NK cells",0.0902090209020902,"T cells","other"
"28757","PF4","CXCR3",0,"NK cells",0.0344827586206897,"NK cells","other"
"28758","PF4","CXCR3",0,"NK cells",0.00392156862745098,"VECs","other"
"28759","PF4","CXCR3",0,"NK cells",0.0028169014084507,"Fibroblasts","other"
"28760","PF4","CXCR3",0,"NK cells",0,"SMCs","other"
"28761","PF4","CXCR3",0,"VECs",0.0902090209020902,"T cells","other"
"28762","PF4","CXCR3",0,"VECs",0.0344827586206897,"NK cells","other"
"28763","PF4","CXCR3",0,"VECs",0.00392156862745098,"VECs","other"
"28764","PF4","CXCR3",0,"VECs",0.0028169014084507,"Fibroblasts","other"
"28765","PF4","CXCR3",0,"VECs",0,"SMCs","other"
"28766","PF4","CXCR3",0,"Fibroblasts",0.0902090209020902,"T cells","other"
"28767","PF4","CXCR3",0,"Fibroblasts",0.0344827586206897,"NK cells","other"
"28768","PF4","CXCR3",0,"Fibroblasts",0.00392156862745098,"VECs","other"
"28769","PF4","CXCR3",0,"Fibroblasts",0.0028169014084507,"Fibroblasts","other"
"28770","PF4","CXCR3",0,"Fibroblasts",0,"SMCs","other"
"28771","PF4","CXCR3",0,"SMCs",0.0902090209020902,"T cells","other"
"28772","PF4","CXCR3",0,"SMCs",0.0344827586206897,"NK cells","other"
"28773","PF4","CXCR3",0,"SMCs",0.00392156862745098,"VECs","other"
"28774","PF4","CXCR3",0,"SMCs",0.0028169014084507,"Fibroblasts","other"
"28775","PF4","CXCR3",0,"SMCs",0,"SMCs","other"
"28776","PF4","FGFR2",0.0022002200220022,"T cells",0,"T cells","other"
"28777","PF4","FGFR2",0.0022002200220022,"T cells",0,"NK cells","other"
"28778","PF4","FGFR2",0.0022002200220022,"T cells",0,"VECs","other"
"28779","PF4","FGFR2",0.0022002200220022,"T cells",0,"Fibroblasts","other"
"28780","PF4","FGFR2",0.0022002200220022,"T cells",0,"SMCs","other"
"28781","PF4","FGFR2",0,"NK cells",0,"T cells","other"
"28782","PF4","FGFR2",0,"NK cells",0,"NK cells","other"
"28783","PF4","FGFR2",0,"NK cells",0,"VECs","other"
"28784","PF4","FGFR2",0,"NK cells",0,"Fibroblasts","other"
"28785","PF4","FGFR2",0,"NK cells",0,"SMCs","other"
"28786","PF4","FGFR2",0,"VECs",0,"T cells","other"
"28787","PF4","FGFR2",0,"VECs",0,"NK cells","other"
"28788","PF4","FGFR2",0,"VECs",0,"VECs","other"
"28789","PF4","FGFR2",0,"VECs",0,"Fibroblasts","other"
"28790","PF4","FGFR2",0,"VECs",0,"SMCs","other"
"28791","PF4","FGFR2",0,"Fibroblasts",0,"T cells","other"
"28792","PF4","FGFR2",0,"Fibroblasts",0,"NK cells","other"
"28793","PF4","FGFR2",0,"Fibroblasts",0,"VECs","other"
"28794","PF4","FGFR2",0,"Fibroblasts",0,"Fibroblasts","other"
"28795","PF4","FGFR2",0,"Fibroblasts",0,"SMCs","other"
"28796","PF4","FGFR2",0,"SMCs",0,"T cells","other"
"28797","PF4","FGFR2",0,"SMCs",0,"NK cells","other"
"28798","PF4","FGFR2",0,"SMCs",0,"VECs","other"
"28799","PF4","FGFR2",0,"SMCs",0,"Fibroblasts","other"
"28800","PF4","FGFR2",0,"SMCs",0,"SMCs","other"
"28806","PF4","LDLR",0,"NK cells",0.0693069306930693,"T cells","other"
"28807","PF4","LDLR",0,"NK cells",0.032183908045977,"NK cells","other"
"28808","PF4","LDLR",0,"NK cells",0.471895424836601,"VECs","other"
"28809","PF4","LDLR",0,"NK cells",0.154929577464789,"Fibroblasts","other"
"28810","PF4","LDLR",0,"NK cells",0.0862068965517241,"SMCs","other"
"28811","PF4","LDLR",0,"VECs",0.0693069306930693,"T cells","other"
"28812","PF4","LDLR",0,"VECs",0.032183908045977,"NK cells","other"
"28813","PF4","LDLR",0,"VECs",0.471895424836601,"VECs","other"
"28814","PF4","LDLR",0,"VECs",0.154929577464789,"Fibroblasts","other"
"28815","PF4","LDLR",0,"VECs",0.0862068965517241,"SMCs","other"
"28816","PF4","LDLR",0,"Fibroblasts",0.0693069306930693,"T cells","other"
"28817","PF4","LDLR",0,"Fibroblasts",0.032183908045977,"NK cells","other"
"28818","PF4","LDLR",0,"Fibroblasts",0.471895424836601,"VECs","other"
"28819","PF4","LDLR",0,"Fibroblasts",0.154929577464789,"Fibroblasts","other"
"28820","PF4","LDLR",0,"Fibroblasts",0.0862068965517241,"SMCs","other"
"28821","PF4","LDLR",0,"SMCs",0.0693069306930693,"T cells","other"
"28822","PF4","LDLR",0,"SMCs",0.032183908045977,"NK cells","other"
"28823","PF4","LDLR",0,"SMCs",0.471895424836601,"VECs","other"
"28824","PF4","LDLR",0,"SMCs",0.154929577464789,"Fibroblasts","other"
"28825","PF4","LDLR",0,"SMCs",0.0862068965517241,"SMCs","other"
"28831","PF4","PROCR",0,"NK cells",0.0044004400440044,"T cells","other"
"28832","PF4","PROCR",0,"NK cells",0.0137931034482759,"NK cells","other"
"28833","PF4","PROCR",0,"NK cells",0.215686274509804,"VECs","other"
"28834","PF4","PROCR",0,"NK cells",0.146478873239437,"Fibroblasts","other"
"28835","PF4","PROCR",0,"NK cells",0.0344827586206897,"SMCs","other"
"28836","PF4","PROCR",0,"VECs",0.0044004400440044,"T cells","other"
"28837","PF4","PROCR",0,"VECs",0.0137931034482759,"NK cells","other"
"28838","PF4","PROCR",0,"VECs",0.215686274509804,"VECs","other"
"28839","PF4","PROCR",0,"VECs",0.146478873239437,"Fibroblasts","other"
"28840","PF4","PROCR",0,"VECs",0.0344827586206897,"SMCs","other"
"28841","PF4","PROCR",0,"Fibroblasts",0.0044004400440044,"T cells","other"
"28842","PF4","PROCR",0,"Fibroblasts",0.0137931034482759,"NK cells","other"
"28843","PF4","PROCR",0,"Fibroblasts",0.215686274509804,"VECs","other"
"28844","PF4","PROCR",0,"Fibroblasts",0.146478873239437,"Fibroblasts","other"
"28845","PF4","PROCR",0,"Fibroblasts",0.0344827586206897,"SMCs","other"
"28846","PF4","PROCR",0,"SMCs",0.0044004400440044,"T cells","other"
"28847","PF4","PROCR",0,"SMCs",0.0137931034482759,"NK cells","other"
"28848","PF4","PROCR",0,"SMCs",0.215686274509804,"VECs","other"
"28849","PF4","PROCR",0,"SMCs",0.146478873239437,"Fibroblasts","other"
"28850","PF4","PROCR",0,"SMCs",0.0344827586206897,"SMCs","other"
"28856","PF4","SDC2",0,"NK cells",0.0077007700770077,"T cells","other"
"28857","PF4","SDC2",0,"NK cells",0.00689655172413793,"NK cells","other"
"28858","PF4","SDC2",0,"NK cells",0.0169934640522876,"VECs","other"
"28859","PF4","SDC2",0,"NK cells",0.309859154929577,"Fibroblasts","other"
"28860","PF4","SDC2",0,"NK cells",0.913793103448276,"SMCs","other"
"28861","PF4","SDC2",0,"VECs",0.0077007700770077,"T cells","other"
"28862","PF4","SDC2",0,"VECs",0.00689655172413793,"NK cells","other"
"28863","PF4","SDC2",0,"VECs",0.0169934640522876,"VECs","other"
"28864","PF4","SDC2",0,"VECs",0.309859154929577,"Fibroblasts","other"
"28865","PF4","SDC2",0,"VECs",0.913793103448276,"SMCs","other"
"28866","PF4","SDC2",0,"Fibroblasts",0.0077007700770077,"T cells","other"
"28867","PF4","SDC2",0,"Fibroblasts",0.00689655172413793,"NK cells","other"
"28868","PF4","SDC2",0,"Fibroblasts",0.0169934640522876,"VECs","other"
"28869","PF4","SDC2",0,"Fibroblasts",0.309859154929577,"Fibroblasts","other"
"28870","PF4","SDC2",0,"Fibroblasts",0.913793103448276,"SMCs","other"
"28871","PF4","SDC2",0,"SMCs",0.0077007700770077,"T cells","other"
"28872","PF4","SDC2",0,"SMCs",0.00689655172413793,"NK cells","other"
"28873","PF4","SDC2",0,"SMCs",0.0169934640522876,"VECs","other"
"28874","PF4","SDC2",0,"SMCs",0.309859154929577,"Fibroblasts","other"
"28875","PF4","SDC2",0,"SMCs",0.913793103448276,"SMCs","other"
"28881","PF4","THBD",0,"NK cells",0.0275027502750275,"T cells","other"
"28882","PF4","THBD",0,"NK cells",0.032183908045977,"NK cells","other"
"28883","PF4","THBD",0,"NK cells",1.23398692810458,"VECs","other"
"28884","PF4","THBD",0,"NK cells",0.0732394366197183,"Fibroblasts","other"
"28885","PF4","THBD",0,"NK cells",0.172413793103448,"SMCs","other"
"28886","PF4","THBD",0,"VECs",0.0275027502750275,"T cells","other"
"28887","PF4","THBD",0,"VECs",0.032183908045977,"NK cells","other"
"28888","PF4","THBD",0,"VECs",1.23398692810458,"VECs","other"
"28889","PF4","THBD",0,"VECs",0.0732394366197183,"Fibroblasts","other"
"28890","PF4","THBD",0,"VECs",0.172413793103448,"SMCs","other"
"28891","PF4","THBD",0,"Fibroblasts",0.0275027502750275,"T cells","other"
"28892","PF4","THBD",0,"Fibroblasts",0.032183908045977,"NK cells","other"
"28893","PF4","THBD",0,"Fibroblasts",1.23398692810458,"VECs","other"
"28894","PF4","THBD",0,"Fibroblasts",0.0732394366197183,"Fibroblasts","other"
"28895","PF4","THBD",0,"Fibroblasts",0.172413793103448,"SMCs","other"
"28896","PF4","THBD",0,"SMCs",0.0275027502750275,"T cells","other"
"28897","PF4","THBD",0,"SMCs",0.032183908045977,"NK cells","other"
"28898","PF4","THBD",0,"SMCs",1.23398692810458,"VECs","other"
"28899","PF4","THBD",0,"SMCs",0.0732394366197183,"Fibroblasts","other"
"28900","PF4","THBD",0,"SMCs",0.172413793103448,"SMCs","other"
"28906","PI3","PLD2",0,"NK cells",0.0044004400440044,"T cells","other"
"28907","PI3","PLD2",0,"NK cells",0.00459770114942529,"NK cells","other"
"28908","PI3","PLD2",0,"NK cells",0.0235294117647059,"VECs","other"
"28909","PI3","PLD2",0,"NK cells",0.0169014084507042,"Fibroblasts","other"
"28910","PI3","PLD2",0,"NK cells",0.0258620689655172,"SMCs","other"
"28911","PI3","PLD2",0,"VECs",0.0044004400440044,"T cells","other"
"28912","PI3","PLD2",0,"VECs",0.00459770114942529,"NK cells","other"
"28913","PI3","PLD2",0,"VECs",0.0235294117647059,"VECs","other"
"28914","PI3","PLD2",0,"VECs",0.0169014084507042,"Fibroblasts","other"
"28915","PI3","PLD2",0,"VECs",0.0258620689655172,"SMCs","other"
"28916","PI3","PLD2",0,"Fibroblasts",0.0044004400440044,"T cells","other"
"28917","PI3","PLD2",0,"Fibroblasts",0.00459770114942529,"NK cells","other"
"28918","PI3","PLD2",0,"Fibroblasts",0.0235294117647059,"VECs","other"
"28919","PI3","PLD2",0,"Fibroblasts",0.0169014084507042,"Fibroblasts","other"
"28920","PI3","PLD2",0,"Fibroblasts",0.0258620689655172,"SMCs","other"
"28921","PI3","PLD2",0,"SMCs",0.0044004400440044,"T cells","other"
"28922","PI3","PLD2",0,"SMCs",0.00459770114942529,"NK cells","other"
"28923","PI3","PLD2",0,"SMCs",0.0235294117647059,"VECs","other"
"28924","PI3","PLD2",0,"SMCs",0.0169014084507042,"Fibroblasts","other"
"28925","PI3","PLD2",0,"SMCs",0.0258620689655172,"SMCs","other"
"28927","PIGF","FLT1",0.0341034103410341,"T cells",0,"NK cells","other"
"28930","PIGF","FLT1",0.0341034103410341,"T cells",0,"SMCs","other"
"28932","PIGF","FLT1",0.0505747126436782,"NK cells",0,"NK cells","other"
"28935","PIGF","FLT1",0.0505747126436782,"NK cells",0,"SMCs","other"
"28937","PIGF","FLT1",0.0679738562091503,"VECs",0,"NK cells","other"
"28940","PIGF","FLT1",0.0679738562091503,"VECs",0,"SMCs","other"
"28942","PIGF","FLT1",0.0732394366197183,"Fibroblasts",0,"NK cells","other"
